"order_id","payment_sequential","payment_type","payment_installments","payment_value"
"2411cb047e826a4e70e9c23740e72a30",1,"credit_card",2,25.77
"cf439d61252ef55f81ce2e531d64a275",1,"credit_card",4,11.64
"b9ec77884b9b01c77b08f954cbc97fd4",1,"credit_card",2,13.54
"2d86dca31adc614ff712e9900f70c395",1,"credit_card",3,6.15
"6a3bbd282ed61602136e45cb799f5e80",1,"credit_card",2,89.1
"73734b833ddc5cd47edc08ac8c157f3e",1,"credit_card",4,32.15
"c15b6194f063aa18a0fd47136445c6ec",2,"voucher",1,3.16
"a9c2ab2568ed61706babd520ef82b9b2",1,"credit_card",2,12.46
"42e69ecd0778c6ef53d99623cb1f3b9c",1,"credit_card",1,6.68
"613664f2d7289e4a0898d9bfeb426db0",1,"credit_card",1,7.55
"3208081336d844f7752b1e939dd1bbac",1,"credit_card",1,18.57
"af29f3d2878958723720a759676814e7",1,"credit_card",10,45.59
"88bfffb703ac4ca796838e203eb033b2",1,"mobile",1,13.39
"3153710333d5f537679eb85bc07bf953",1,"credit_card",2,27.81
"b784702b3377c4b93c2159512fbf937e",1,"credit_card",4,8.37
"33097b1461e9e4dce6383085eef494b9",1,"credit_card",1,13.64
"d54e41bc912d847f8e635a72f7aab29f",1,"credit_card",5,50.11
"0a0e76ba55e310fd24657a1f532b97c1",1,"credit_card",8,41.4
"232ed087a5c59841a1a56af1fe8d797d",2,"voucher",1,20
"999dc37323684cefef388a9b58436118",1,"credit_card",2,36.86
"b372525f79a03a4f4c7f33e311e3a6eb",1,"credit_card",2,21.56
"12fb02386ecbcdda77e5e882d0c9dd95",1,"mobile",1,113.44
"55ed1e9c3febd5e186d5124a92690ae0",1,"credit_card",2,71.19
"2eebfe86623a5c27b603e640e96d8c80",1,"credit_card",5,134.74
"e68ff101d8dda789b0846f5a65ae55b7",1,"credit_card",2,25.93
"d656f5c86159b4cc6d5a11af77d7efde",1,"credit_card",6,12.62
"ef9d153cbc715c909f32f099607e4fc2",1,"mobile",1,7.16
"84f72613dabd8b11141ae6e2710c413c",1,"credit_card",1,8.34
"44417c7fef91b12260e05d70494875af",1,"credit_card",6,32.98
"23cb56e66a2abb69511896a6aef2aa67",1,"credit_card",1,8.02
"8ab510910dc4b37ae2551acb4d6f5c4f",1,"credit_card",2,11.02
"78d7b4c84d9192af69d5b8abcd83176e",1,"credit_card",3,7.84
"3343a4f8db82a46ea07e9655077496b0",1,"voucher",1,37.98
"3e1588105bcf5ae8155dfd11d81db733",1,"credit_card",3,20.96
"6ed234c648ccdf0be691d96c9aecbd34",1,"credit_card",6,13.11
"561e1660c58ab3daf4a9176547f0259a",1,"mobile",1,67.94
"0210336762a2618a562576d1266efefe",1,"credit_card",3,15.28
"0c78080d6694709647442e7efb1d2a5e",1,"credit_card",3,10.02
"c1efc16c61c46cc2eff17d0ea6202aaf",1,"credit_card",7,28
"8b9ac5a8d0bb9e3350171b0a7e89cc5e",1,"credit_card",10,47.31
"216989f6666b80d7bc876ac4b2dd5458",1,"credit_card",2,42.61
"83d5a4507ca3b740b2e4642220ebd8d2",1,"mobile",1,9.19
"27716fa717ba13da31a469018472088d",1,"credit_card",3,33.91
"6cfb7323342e3d0389b8e67f9afa1937",1,"credit_card",4,15.01
"f9f807903694bbf34df92036c1d192f6",1,"credit_card",1,7.55
"b8fefe14a54d37e67e2d26ecaf02760b",1,"credit_card",10,51.65
"dfa28d8e8d39258262ca8e4fe6293a78",1,"credit_card",10,63.27
"500c994fe4cc79f9ec4d6ad8cf94a49f",1,"credit_card",1,9.43
"d22cef32310bb1950b78612b7c15ae9a",1,"mobile",1,27.74
"f52952f4c900a5c0295a392769f7538e",1,"credit_card",1,22.6
"c08dd05931abd8cb08aad3d31e39bfed",2,"voucher",1,244.09
"b7a70c5355ba0e41915b2ae56209a2bb",1,"credit_card",8,41.53
"24e7eb8286ce5ef529b9fcc4fe92ecb1",1,"credit_card",2,22
"e5faf44e4252434f1b561aa34e1a9ab3",1,"credit_card",5,11.62
"8abe9f445c2794a43728dd2b37938528",1,"credit_card",4,44.36
"ee5eb378ff9c7070eec20d9ac9a06688",1,"mobile",1,8
"55e534e4404a08c4c40286d8c4fe238b",1,"credit_card",1,12.59
"620b5f7f730ead80c8dba1202716a29f",7,"voucher",1,1.76
"c90a73b5ef059a234ef5d65c235ae154",1,"credit_card",7,15.53
"33585683a8a47f86b6183a75c974b2df",1,"credit_card",10,54.64
"8821b5f30c514ea0cb2929f61e895be7",1,"credit_card",4,22.25
"8ce71dd933fe4f2b03a7bc75808b397e",1,"credit_card",4,14.83
"c3c86ecc0f7508ffce2a4662f49d9d8b",1,"voucher",1,5.64
"4d3bf07ef40875871c01c931d3755940",1,"credit_card",1,124.03
"983213a9301fa00262c06b85e30b3530",1,"credit_card",3,33.09
"2f731cfbee2fecc19b83992498f23c25",1,"credit_card",1,0.57
"43ea1d83ee54086e26f0d9b65336975f",1,"credit_card",6,109.94
"96bfce289cf4a045ce6adad34b55a912",1,"credit_card",3,30.99
"c0ce66c3dd07402eb250615c04b32b04",1,"credit_card",7,24.02
"a9c12c3dbd383763a49141b30627fd5d",1,"credit_card",2,40.62
"8b12069891e5fff6b77a312c835e3904",1,"mobile",1,7.66
"f615e2f340afc051466c50c06d4a453d",1,"credit_card",1,23.13
"464dcde4a46d816f4943dd22ac477629",1,"credit_card",1,25.79
"91750e4d3d89e619cd557a6da400be06",3,"voucher",1,2.08
"de1a0e5b80f69f235671980dc449d278",1,"credit_card",7,133.6
"a33b289433334b5de7fc4a053c290af8",1,"credit_card",3,27.1
"d0e379ef6e0ea864c470893dbd5da4dd",1,"credit_card",6,153.57
"2ce016258780a25ea0247d80ab0d7d08",1,"credit_card",3,23.59
"3d0c0f6ab268b67176fd58927a08b69b",1,"credit_card",3,36.51
"be11301a6422e6d3a6b2256ef91d6644",1,"mobile",1,29.43
"b022357c03da2d91ba22d886af2c83a5",1,"mobile",1,10.36
"b7dbad6a19140585d000bbc6e1e11168",1,"credit_card",2,26.27
"8f61e12de83228fa74304ec5096cb79d",1,"credit_card",3,44.38
"8aa1afb8d1b71222f421533a81af7aba",1,"credit_card",10,45.95
"4354f0ac2e0b3501ff31c4752424e51a",1,"credit_card",5,160.74
"06f4be78b76ba6a42605efa4ce7544d7",1,"credit_card",3,33.73
"a40874087359fab9b2c8a3aef56a97ad",1,"mobile",1,51.74
"f1205199f6295174f518734d954e5da3",1,"credit_card",3,37.25
"c5351b62ac42d8a63b11a24ca403a30f",1,"credit_card",6,62.13
"dadbb2544ed83c09ede8683c93c5f080",1,"credit_card",3,194.15
"f3290f4b0c78e37eff2ade0174b0c307",1,"credit_card",1,15.43
"e102f8dfd6da168838a2d13dfbc3bb10",1,"mobile",1,38.53
"1d534aca5a08cf7ab416a278efb8fc4d",1,"credit_card",2,20.05
"be33f61fd2cab2493c81b0810b31da89",1,"credit_card",6,25.77
"44aa72f4eebc8c0ff7a3636f6369201b",2,"voucher",1,1.66
"a1e9b3d43fb2498d663c7b598876614b",1,"mobile",1,17.74
"c22cb502f983d9e8e08a8b6cf5e78727",1,"credit_card",6,172.35
"c19f4aa0a70f9b901b473677853e186c",1,"credit_card",2,5.26
"5f67e17e7b6a4989752e40276de7a0e7",1,"credit_card",10,82.43
"00c8be06a8029e300dabd52c7d4c6ad2",1,"credit_card",1,7
"098fa8e236952567d948321ee4684854",4,"voucher",1,3.44
"973548765ef313758de16c641c195baf",1,"mobile",1,32.78
"f65a0c0fc75a9ddad01b101ed5ae2e38",1,"credit_card",4,9.04
"d4c73de44c6a4b71eb3d06d3b362d57b",2,"voucher",1,13.8
"93afe3c6fc66e7f50b000e621fa6fa49",1,"credit_card",3,7.82
"825983820e200102c888befb401e0803",1,"credit_card",5,50.96
"0216ea85f929ce4795f933573c6bb055",1,"voucher",1,17.81
"eec253358dad1c219d0b7cebcb8d894f",1,"credit_card",3,15.68
"cd4e24fcdcb30525260f987517272999",1,"mobile",1,22.42
"ec1f164c3c36925c1bdb453446309891",1,"mobile",1,17.1
"78af2a39c54cf8bac845324f86cf81f0",1,"credit_card",3,6.9
"0de5dbc9f3226761687d84b54057efba",1,"credit_card",1,14.78
"a4ddd6b5c527bd3652847b3003b89cad",1,"credit_card",2,55.42
"df9cb95519f5099c6717f4f8b8633802",1,"credit_card",1,12.8
"070d0196420dc138bcfaa72cb10eea02",1,"credit_card",1,31.44
"9580960c270d4525b7224af7ef41235a",1,"credit_card",2,9.48
"cf418da45661447c99c40a5786bca1a8",1,"credit_card",5,27.9
"dd3a38574dce5ca54d9475f70832f21c",1,"mobile",1,20.07
"442651ec03ad04b3ba5cd034cc8853c8",1,"credit_card",1,10.82
"71a88ca55a16c100b22fa5dace71266a",1,"credit_card",8,118.96
"297a7adc75a9a48c518c7048426b9675",1,"credit_card",9,88.91
"81cb17fa8652482186e8184e2a418057",1,"credit_card",3,55.71
"fd8a4ea811ee69bff03043467e89ae9f",1,"credit_card",8,278.23
"418b064f8c759c498dff85001d3428f7",1,"credit_card",1,33.78
"fba03e479515f8c1325bb25a8704418c",1,"credit_card",3,18.46
"f0a855bc72e2b9252c598b6ca1c609cb",1,"credit_card",1,37.86
"b52dc8a3dad74fe4f1eff8ed1e7bd6da",1,"credit_card",10,29.61
"6c110f11373e534d875da9554b318f26",1,"credit_card",1,5.28
"1155a271e649284c3e901dbdda76e841",1,"credit_card",3,63.15
"7692d9058f8ce2c30f96713424aa3b12",1,"credit_card",1,9.51
"e81515594e8f430f4a7ee18f26777091",1,"credit_card",4,25.38
"ad26e4a8efe8e2efdaf6964ea7932b62",1,"mobile",1,28.51
"9e40d6ad0e658dbe287498d89f222d18",1,"credit_card",2,39.03
"0e52eaa92a794742da29c413a23a7b80",1,"credit_card",2,27.59
"eb3c2af8fb549b98c453e7bfb641da91",1,"credit_card",10,25.58
"1566b03e9df5420213f4e45d3b753aa2",1,"mobile",1,10.45
"de09b3dcf54cf0c8f1f503336f3110b3",1,"credit_card",3,81.09
"2c3a5e5f5bc3ae78ed5748461e62d47d",1,"credit_card",1,13.95
"df2bdc45d6c56cd6dce35aea5c391f4e",1,"credit_card",1,13.99
"5933eca8bf39eb9b770be4f92e295796",1,"credit_card",4,40.75
"5f67873cb4b18c98b9f2015eaae0a752",1,"mobile",1,15.22
"bc872fdadc90fb5e74184afcf627810a",1,"mobile",1,19.74
"dac88f3694b76d45f308db1039604606",1,"credit_card",3,32.73
"83c7e450050581ef4de4b03199ccc1f1",3,"voucher",1,0.72
"defa35b1f40e19ddeea7aa2aadb0ef3f",1,"mobile",1,12.82
"e1ffdd8e1b12edd5af26c00ed9320af0",1,"credit_card",6,18.96
"b8dc70a6cd6d0673592fae22d170ea14",1,"credit_card",4,13.61
"b7150d703d0836a5c8bd270b64d307e7",1,"mobile",1,63.99
"b82cf5fe4911adae1a6d2c4b171ec237",1,"mobile",1,18.17
"4f0b86c3487e56b6e9594e9dfdb5d70c",1,"credit_card",1,11.82
"f1462fd2d8a35339426c88472ba32354",1,"credit_card",8,17.2
"33dea0203a24cd38fb9a7f8ee4bbe0ee",1,"credit_card",3,39.82
"88d29e2e31284a2d643ca7a77458675d",1,"credit_card",1,21.66
"de6ed885a8151d0cee622e51585ff6c7",1,"credit_card",1,0.9
"8a531931fb00c5c35c96c51a58fe6746",1,"credit_card",6,44.63
"9fbfe9199f9a0440a9f57f31c57ccc21",1,"mobile",1,26.05
"3f78a6201286f6b6bcffb1a2b883b1f5",1,"credit_card",1,18.49
"5f15f0c533a12e29594c41ac50ce1379",1,"credit_card",2,90.78
"19b86ff7894bf15308ebd66e4158b236",1,"mobile",1,75.35
"c17b377c10026e36286772008451d021",1,"mobile",1,29.59
"ed552069bc1dfbbae315ecf454b1e5d0",1,"credit_card",1,12.77
"50bc77ecaaa29748406a1e7fe4fe22fb",1,"credit_card",5,22.83
"226e081eeb9e359389b212a6b26f84dd",1,"credit_card",3,33.09
"9f59e3048b31d71c3aeec67a15467426",1,"credit_card",2,37.04
"82101da55cd8646eed9d29379b7b2777",1,"credit_card",1,33.44
"e29968d0d7fad6eb512591f25eca27dc",1,"credit_card",3,31.77
"2a4a61e33c241879042d95af560f9bd0",1,"mobile",1,9
"557d6978e67b46040feebb5bf50e62d2",1,"mobile",1,9.57
"59ec56fb4a12d230d24b71e77b3bda8e",1,"credit_card",10,20.53
"f62c75a1e0b4e381aab33418a63670a4",1,"credit_card",1,44.56
"ecfafbdac2fa97abd625bb499d83c50a",1,"credit_card",3,38.96
"6f845696f97dbd80eb0bc519f70127a7",1,"credit_card",1,0.88
"987d15d9243956e5c58e1f2bfeeea98c",1,"credit_card",5,37.94
"a2ad11ea44d93d936c3189c9975fe062",1,"credit_card",2,32.83
"1a5c38fbcc67a6ffb19496befa8e96a3",1,"credit_card",8,51
"8e174b9cd64ee2b9237c3f62c3001203",1,"credit_card",5,23.73
"dc43b4be2ecaa2252af476b7f87f01a8",1,"credit_card",1,6.48
"318a41eb5de685684d15e6ce68fa5ab7",1,"credit_card",3,11.8
"9b4b9dac4727545d6a2a43633e62faf9",1,"mobile",1,23.26
"a719d9c7b821a18da2ea4ddba7f3400d",1,"credit_card",10,43.37
"5f63452c08b9ce323d5c4d3d51c8f839",1,"credit_card",3,42.78
"1ecf4482aed348ce31d720182b3d2164",1,"credit_card",2,17.03
"35fa6439ba94d9ae82eb04e05b5f0cfa",1,"credit_card",3,30.27
"9064fc8504c44f267ab2b72c9175b853",1,"credit_card",1,41.21
"c1d674e39c5817a71ecd386821d865c4",1,"credit_card",2,13.73
"e173f7fa910d8a5f30ceb0677f70d9e9",1,"credit_card",1,41.78
"369cb139024a5e7dcc497edd71a6f244",1,"credit_card",1,2.62
"e97f2ab00999396915482eda86838b33",1,"mobile",1,8.6
"74bb37ec1177c69720bff87b248233cc",1,"mobile",1,124.74
"fc746d47c955d1db95910a81fb288e23",1,"credit_card",2,28.92
"08f616b964002ad1bc12de1069f82edd",1,"credit_card",1,11.32
"99dd7eacf34dfd90a3277bdcdfb454ac",1,"mobile",1,6.77
"f49f77badfc3933812e76370092e7995",1,"mobile",1,15.42
"1f6ff1cb25a63092474cd3c83cfd9776",1,"credit_card",1,53.21
"33fc7baa13a1f53c49812053516172e7",1,"credit_card",4,18.83
"ecc8938463a0c1e33dc2b5d4e1139146",1,"credit_card",1,8.47
"848963795b4b330df0a7c238b12f76ce",1,"credit_card",7,14.59
"4f248cce45f86c074a86cbf117d2b1b5",1,"credit_card",1,18.92
"4ea0ef9a772da79c6afd8ebc69ee008c",1,"credit_card",4,16.94
"1f4994f63a494cae176662935b4a8342",1,"credit_card",4,66.96
"ab02e1347f5a89f4142106cad4f9f7f8",1,"credit_card",3,7.16
"2abc183ed563bc04debbc0e9cd90c220",1,"mobile",1,31.24
"456b2b77d664db894d3aeef5ccbedc4e",1,"credit_card",4,9.05
"b543e95769f2da5f435df6a8ccb13eb6",1,"credit_card",2,6.48
"8a5df58ab18abdaa52f8f595c1af1197",1,"credit_card",3,49.04
"5c92575d54d9782d6f943b342d27646f",1,"credit_card",8,35.67
"bb39656e25b904a5f69ff53ab7d0d9e9",1,"credit_card",3,15.1
"df5f09e5abe6a879e4c73dab4eacc0fd",1,"credit_card",8,34.14
"ecc812c240c4f03824a3c5d7e3b6d351",1,"credit_card",1,19.22
"bd5606a905192a45bc5f0b75a4e66c30",1,"mobile",1,21.06
"2994f64a88d65527ae04561a83ed11fe",1,"credit_card",1,10.17
"8413ac0b09301d03b78adeca5840866f",2,"voucher",1,3.7
"ba4ca0fc7fbb88ea289868764ca06619",1,"credit_card",1,30.68
"6f82d9eeede34f94543730ab2db13732",1,"credit_card",9,90.08
"632d5f1544d56eb72ec8566d324f4d06",1,"debit_card",1,5.55
"6a618b375464d738bf225aa25553e50c",1,"credit_card",1,12.82
"c80568cc3de3ee4efd40e9329b74b233",1,"credit_card",4,27.65
"09442375307dcece0366e86601bf99f9",1,"mobile",1,15.96
"d4af27263fce5b006a6818766ed90fc9",1,"credit_card",8,34.37
"5765ed9564cf818bc7711494d656f86c",1,"credit_card",4,32.23
"712f2292ec222ac15f99e7320aa4ad44",1,"credit_card",6,13.29
"4406148906c660bd76509cfe3c059b4d",1,"credit_card",10,20.27
"5c486eb3b7347dd7ae1661ea6e8216be",1,"credit_card",2,11.72
"62f7289ebfb6bb8bcf133442c92558d4",1,"credit_card",3,58.29
"0c4e55eefa45381c3ac66984b7be7822",1,"credit_card",1,4.88
"21af7328b2a40a3ece5491affde104fe",1,"credit_card",1,19.67
"4b2dfa4543d3bef373488e2004148316",1,"credit_card",2,22.63
"4c405106a055077716496d46fa6d9d65",1,"credit_card",10,31.89
"738160e1aad4624cf632d3c29d428bfb",1,"credit_card",4,39.18
"7d132a063e085c4275230bf581daaae6",1,"credit_card",8,39.09
"a7684eee10105bc8c5a8e3f2f05f5253",1,"credit_card",3,35.45
"f630fd7dffb55e2d36429df08aac0868",1,"credit_card",1,6.54
"10f78992cb35d73641d587e75921cf7c",1,"credit_card",3,30.88
"23822f9bf0e42a3e11bab993f60f84bc",1,"credit_card",5,16.91
"30300815be5e1666c028d3c07e86f847",1,"credit_card",2,10.01
"2887e340dedffaaf9e4f86c762b2a788",1,"debit_card",1,12.67
"29182856a24c6eeb1d7b81ba1fe63190",3,"voucher",1,1.06
"706c158ac8d8096858c505dadcee23b8",1,"credit_card",2,11.72
"344fa1eebc59a2edab43baf1e0a171fc",1,"credit_card",2,25.92
"52c9e05801deda56b9badcf69c1b9497",1,"mobile",1,63.83
"343ee80178e16012130cb0007eac5888",1,"credit_card",2,64.44
"758888bc05afa2d25b8ebd3c47020016",1,"credit_card",1,27.74
"3ac9f29f627096a68b91ec5db427f94c",1,"credit_card",1,12.48
"a02ddb57f9bf46f22a23296cc62653c0",1,"credit_card",2,20.17
"9dd30e0b12ab98208e3545d20d88e468",1,"credit_card",5,23.37
"093b4a025c91a570d1f3b60d428b60a0",1,"credit_card",2,17.23
"2d31315ad8289e1e63c8451715e80306",1,"mobile",1,38.53
"30633a14243612a15ee813ff2d6814d2",1,"mobile",1,20.35
"ced791864a1478d28bc041d61f8ce2f4",1,"voucher",1,1.68
"2d776245a3529fd575b20e7bdee51fc6",1,"credit_card",10,21.07
"4e8ddb71f9d7cc7452a7005c2a459212",1,"credit_card",5,48.6
"fb5162f6bb1fae60905bc92d1f1c6e49",1,"credit_card",4,47.06
"285d05509f58145ec6c82cc3407ee55b",1,"credit_card",1,5.55
"037f6ef7fcfd0d80ea84dbe396972f6d",1,"mobile",1,15.28
"620b5f7f730ead80c8dba1202716a29f",3,"voucher",1,1.88
"e127e496849462216ba78b6dfe0c48ed",1,"mobile",1,35.55
"b9b690e003beef9acdde2502dfc565e2",1,"credit_card",6,24.88
"66d4f650ce4c149081143ab7444a2e3d",1,"credit_card",10,198.31
"5f77756df7ee84e204c730c024312542",1,"credit_card",2,84.12
"f943e18398079cee438234bf6482996e",1,"credit_card",10,69.41
"6395c11fdc51e30e0c7e7739359d0b1f",1,"credit_card",1,13.5
"689bab76a2f9102a2fe1eaa764c34942",1,"credit_card",1,7.56
"c47b1491cd81b1f69d3a774637a45033",1,"credit_card",5,63.17
"0714c5e5a4887535cbf5a60cbab73fe4",1,"credit_card",1,7.52
"752c20debb41dbddf6f5898e8d83e766",1,"credit_card",1,17.03
"5a9119d91afaa4185d778d886309889f",1,"mobile",1,9.34
"6173b12d20352050fd83d1a49eac065c",1,"credit_card",1,60.77
"6f09a390f155a581c268dade6de048e1",1,"credit_card",3,8
"59cbd87a939d4c38f0716708f496b4f1",1,"credit_card",1,7.14
"ab266d84798cb51b4eefa694592c84de",1,"mobile",1,3.56
"beaaa51d8c9cf4009ff933505cdaf101",1,"credit_card",5,29.9
"da1bae15304a82479da9efcbc567e7b0",1,"credit_card",2,10.77
"465c2e1bee4561cb39e0db8c5993aafc",2,"voucher",1,5.24
"e10c65499c59e57eea4d979ac5eb3d0f",1,"credit_card",5,22.44
"680179732742008e49abbe7724279a81",1,"credit_card",9,92.39
"06dec2690e0cd75d327646a81fdba74d",1,"credit_card",3,65.58
"45f7d9a94705872dad55bc0c688f9cfd",1,"credit_card",4,58.44
"97c2627d2b03483506cc348366822516",1,"credit_card",3,33.92
"f8996cd2f7dd93f511ff71d336e510dc",1,"credit_card",1,29.46
"c66a6afc1a7328bd219214cbf7cf80d5",2,"voucher",1,5.14
"397734101cdc7f8ac3663089a968a763",1,"credit_card",8,16.65
"e3d00d0b8da3f7cb186267acb4b75eb7",1,"credit_card",2,26.68
"e13329e37a8f95bafe7bbef35d07fb24",1,"credit_card",1,24.28
"cbec497198427d28e8c84e2ccaffb6e3",1,"credit_card",4,44.65
"1fb6880d44ba288c88dd005bbba85b99",1,"credit_card",8,53.58
"0bf144db6ca7ef970a25b6a720947622",1,"credit_card",2,27.32
"18d03c24d935b80a422c0f6ce80a2457",1,"credit_card",4,35.48
"78ac0881f0e98a1afd25f066d5451d70",1,"credit_card",2,20.39
"352f09822e9d9bd34662893b7266177a",1,"debit_card",1,8.74
"28c3c716d01cc934376d3bebea04da92",1,"credit_card",1,6.8
"7dba590de9ce34880a777fafe9b87c68",1,"credit_card",2,21.4
"745d2763c76bb75f1267554899ed96da",1,"credit_card",4,21.78
"1ab25645a921fdbe187d77753727daa9",1,"credit_card",3,23.79
"68cf478815ffa4303ea186d76a791cdd",1,"credit_card",2,33.16
"ec7d908a287a36d1b411a7b29336e820",1,"credit_card",2,23.72
"814449e266f5cbff53f6e336abd1dd5a",1,"credit_card",3,20.41
"1a75c135cddd959bc928ad1cccf932a1",1,"credit_card",1,23.82
"427c7d6439a9eaffedb26448ab1fcea3",1,"credit_card",1,7.65
"a7b984cb7dba04216ef3408f9fdc724f",1,"credit_card",1,31.63
"178358411049ad27f877b8964564528a",7,"voucher",1,2.4
"6e8762ed90dc2ba796c568273539cd77",1,"credit_card",1,19.22
"26e7606527e710486939428227c703cb",1,"credit_card",10,131.4
"e275c17fb8425498234a98fce0ae9a38",1,"credit_card",1,5.2
"ef18e24fd3d9f1aee48d85eb83bb7425",1,"credit_card",8,86.51
"da97ba90124c049efe564e689b626042",1,"credit_card",1,0.29
"6be5314bc611a32a245f5111c8ba1089",1,"credit_card",3,30.08
"5d8dce0f4c7092c6e30ad47479654a0c",1,"credit_card",1,11.36
"568e71250d146ee4bf4b6f85617c6843",2,"voucher",1,10.17
"8257dca57385bc7279dc06f140b55625",1,"mobile",1,9.35
"a17a8c999619b6b4a7aec9d534cd56f2",1,"credit_card",1,11.03
"9c9b9122cad8803b5a5373345e256d99",1,"credit_card",5,21.6
"891e419a9019fb81b67212a708cb5f83",1,"credit_card",8,88.54
"1c76327f379b6c9a3ae42f2244e9a1e3",1,"credit_card",1,9.17
"eabcc26c288f8e0b366520f24014f8b0",1,"credit_card",4,30.78
"b3448645d567afb9a105a91748a9e2ab",1,"credit_card",2,25.96
"049ad2bf8710b108e943f5074aed4939",1,"mobile",1,13.6
"84d151f7573342933c5d715a7911895c",1,"credit_card",7,29.13
"f55550ceb7e4387a3fc606d19e6461b5",1,"credit_card",4,39
"52b97b975715b37423f069909d441a50",1,"credit_card",1,17.57
"9df59efb56784bf4cd310c094c234035",1,"credit_card",4,21.38
"42f59e16260400b61de263422f347ef4",1,"credit_card",2,29.44
"70fdb98b88f9b34c5e8fce09e093c747",1,"credit_card",8,33.8
"88b09aac7b8d279dec75a3a810c21028",1,"mobile",1,7.85
"b438ae3323566a4e25ebef7b8b3e50e4",1,"mobile",1,28.76
"0b1e73fa546894ad7310916b480de067",1,"credit_card",6,83.81
"3673cae7ef1425da5877d8b90e81a3f8",1,"credit_card",1,16.3
"95d8bd71f03cf8df6d7258464ac993c5",1,"mobile",1,30.89
"642b39405abba96bc0e134680e8ceb02",1,"mobile",1,42.82
"78a32c3d793fba4ffb5fe75dd8ce64c2",1,"credit_card",4,12.35
"012f2c4ca09b101a73e18957c3294cd6",1,"credit_card",10,380.32
"d17e55847c962eeaa8966bcc0c758492",2,"voucher",1,9.45
"048c6b6617c20f59a0ac4e9a348667e9",1,"credit_card",1,27.52
"169d7e0fd71d624d306f132acd791cbe",1,"credit_card",1,19.67
"e8a1255860241d2b415fb816d9273efb",1,"credit_card",6,13.27
"ee6e534a07e12c5f2bf72cc7fc6873df",3,"voucher",1,3.07
"0d9664d8da1dc4337269071b39e19423",1,"credit_card",2,53.5
"a9be69fb32d8f98c2a1620823cc03217",1,"credit_card",1,14.83
"128168ecb360557022d7fe0b83fa149a",1,"credit_card",2,47.6
"9e52b130c2b57f5dbff34caec0e04467",1,"credit_card",1,30.47
"a1567768e86bf73e0df3f99f8c570017",1,"mobile",1,14.6
"7612c382d0e90dec41ead203963e8726",1,"credit_card",8,165.42
"74bd06b5f9e79f8761e2b924e65cdfde",2,"voucher",1,4
"bdc9a22cefa4b3ad2d837d2e0efeeab0",1,"credit_card",1,36.1
"2be5c054b376cfbf66ca1842a48b365e",1,"credit_card",5,15.51
"beecb33087d159cc2dc627ff4a1fb9e1",1,"mobile",1,27.32
"9863811d92f6ae6fdc407813b2e6a285",1,"credit_card",2,23.89
"5b2a1612e55a77383b77e3e554e67040",1,"mobile",1,33.13
"14c7dfb8e61a3df193f153c72a99a3e5",1,"credit_card",2,27.33
"ac1dce035adc8c31bd95b3042286e137",1,"credit_card",2,16.73
"daaf62a15bd3c9f093e0e1f58413c8c2",1,"credit_card",1,16.47
"3b2d47df8aa11bc72eb017ae96631c4d",1,"credit_card",1,19.49
"7851b0e7d1a57f3a39d5e805307f72f9",1,"credit_card",1,10.46
"4ca443133a048c102af4f40afc4efe03",1,"credit_card",1,13.41
"0758aeea44cefb9c7f59333c7c691714",2,"credit_card",5,58.35
"38535f25144db56a22c827fcb546a0f8",1,"credit_card",1,12.98
"f59598bb404b6266abfc1fc2d18aa79d",1,"credit_card",2,4.6
"8e3da817420d855917c40e1b7e2cd84e",1,"credit_card",3,12.28
"b15b9ad689e274a34b5b25df2364c96d",1,"credit_card",1,38.58
"479765879ed1ad45202a56cd35a89e8f",1,"credit_card",4,21.59
"ba775766c1b51d74ebb0fffa075800e9",1,"mobile",1,10.08
"4dcf0dcced3cfcb139316e2c821048e5",1,"credit_card",8,142.04
"4c16e2f2793eec4da8f68fd77b2a092a",1,"credit_card",3,9.84
"6a0d7306e3f0cccd85e8bffa052d05ac",1,"credit_card",1,10.74
"a5c29e65ba3d6d39d26e1e989f10f798",1,"credit_card",10,50.58
"bce7047b261dd5116e87384f4fe9afc1",1,"credit_card",4,8.01
"c1483dff7c3e7cd1018e710012ec892b",1,"credit_card",3,16.22
"f625f27cfbdbca01646e97b4c4bc0a69",1,"mobile",1,16.64
"bf8a280eefe359fdbef7d51a81ac074f",1,"credit_card",4,20.47
"f399f6c551fd6b54d3be535421eff2b4",1,"credit_card",3,39
"5c617dfa96b6fe84f28fcb382042b3a3",1,"credit_card",4,13.98
"415b2e06cc983409682f271b0e908117",1,"credit_card",2,31.01
"36e08847e59e1d2e3dc6b1c1fb69fcda",1,"credit_card",6,40.47
"c91bb9b296c26b316c8acead6501905a",1,"mobile",1,16.83
"aff878fbdcc993da8042d0c8edb781f6",1,"credit_card",8,22.52
"28cf300f6c8f8163bc3c4c18d8ee8b96",1,"credit_card",2,33.8
"5419ec6ed07e2abf375fd4dc0121db0f",1,"credit_card",1,6.28
"7a4df5d8cff4090e541401a20a22bb80",1,"mobile",1,7.57
"3a4bb517adcdd976a7ec9d02ddc7878e",1,"credit_card",3,7.44
"c5d9ec893ee95eb55c4fa513cc606582",1,"credit_card",1,27.64
"672f0701a08a84f4d2363780ccd89d47",1,"credit_card",1,21.08
"b0b3fdb18ad67062364d7717801e7276",1,"credit_card",1,25.82
"0c28b673ceff9e07c5de4539bb0d4ed2",1,"debit_card",1,18.51
